patron,drink,executionTime,queueLevel,arrivalTime,serviceStartTime,completionTime,waitingTime,turnaroundTime,responseTime
1,Mojito,75,2,1779017842183,1779017843783,1779017843863,1600,1680,1600
2,Cosmopolitan,65,2,1779017842205,1779017843870,1779017843938,1665,1733,1665
3,Vodka shot,20,2,1779017842402,1779017843946,1779017843971,1544,1569,1544
5,White Wine,25,2,1779017842476,1779017843978,1779017844005,1502,1529,1502
10,Cider,25,2,1779017842508,1779017844012,1779017844042,1504,1534,1504
4,Martini,60,2,1779017842556,1779017844049,1779017844112,1493,1556,1493
6,White Wine,25,2,1779017842606,1779017844119,1779017844149,1513,1543,1513
13,Mojito,75,2,1779017842658,1779017844156,1779017844236,1498,1578,1498
17,Vodka shot,20,2,1779017842729,1779017844243,1779017844266,1514,1537,1514
14,White Wine,25,2,1779017842804,1779017844272,1779017844302,1468,1498,1468
18,B52,200,2,1779017842817,1779017844309,1779017844514,1492,1697,1492
21,Vodka shot,20,2,1779017842947,1779017844522,1779017844543,1575,1596,1575
20,Gin and Tonic,40,2,1779017843118,1779017844550,1779017844595,1432,1477,1432
26,Draft Beer,50,2,1779017843129,1779017844603,1779017844658,1474,1529,1474
22,Cider,25,2,1779017843208,1779017844665,1779017844695,1457,1487,1457
30,Cider,25,2,1779017843268,1779017844702,1779017844731,1434,1463,1434
32,Draft Beer,50,2,1779017843393,1779017844738,1779017844791,1345,1398,1345
31,Draft Beer,50,2,1779017843404,1779017844798,1779017844850,1394,1446,1394
35,Draft Beer,50,2,1779017843505,1779017844857,1779017844912,1352,1407,1352
37,Mojito,75,2,1779017843675,1779017844920,1779017844997,1245,1322,1245
3,Martini,60,2,1779017843975,1779017845004,1779017845069,1029,1094,1029
2,White Wine,25,2,1779017843995,1779017845077,1779017845105,1082,1110,1082
4,Red Wine,25,2,1779017844227,1779017845112,1779017845142,885,915,885
17,Gin and Tonic,40,2,1779017844269,1779017845150,1779017845191,881,922,881
6,Gin and Tonic,40,2,1779017844303,1779017845199,1779017845244,896,941,896
18,Cosmopolitan,65,2,1779017844525,1779017845251,1779017845321,726,796,726
21,Pina Colada,100,2,1779017844547,1779017845329,1779017845429,782,882,782
26,Martini,60,2,1779017844762,1779017845437,1779017845502,675,740,675
32,Martini,60,2,1779017844896,1779017845510,1779017845571,614,675,614
31,Martini,60,2,1779017844950,1779017845577,1779017845638,627,688,627
3,Red Wine,25,2,1779017845184,1779017845645,1779017845675,461,491,461
2,Tequila shot,20,2,1779017845260,1779017845682,1779017845703,422,443,422
17,B52,200,2,1779017845304,1779017845711,1779017845911,407,607,407
18,Cosmopolitan,65,2,1779017845376,1779017845919,1779017845988,543,612,543
26,Cosmopolitan,65,2,1779017845613,1779017845995,1779017846064,382,451,382
31,Beer,25,2,1779017845753,1779017846071,1779017846097,318,344,318
0,Pina Colada,100,0,1779017901977,1779017901979,1779017902084,2,107,2
1,Mojito,75,0,1779017902077,1779017902104,1779017902181,27,104,27
0,White Wine,25,1,1779017902208,1779017902209,1779017902238,1,30,1
1,Draft Beer,50,1,1779017902297,1779017902298,1779017902351,1,54,1
2,Cosmopolitan,65,0,1779017902335,1779017902359,1779017902429,24,94,24
0,Tequila shot,20,2,1779017902393,1779017902437,1779017902462,44,69,44
1,Gin and Tonic,40,2,1779017902455,1779017902469,1779017902515,14,60,14
2,Draft Beer,50,1,1779017902485,1779017902523,1779017902578,38,93,38
0,Cosmopolitan,65,2,1779017902466,1779017902586,1779017902656,120,190,120
3,B52,200,0,1779017902638,1779017902664,1779017902868,26,230,26
4,Margarita,75,0,1779017902680,1779017902876,1779017902954,196,274,196
5,Margarita,75,0,1779017902932,1779017902962,1779017903039,30,107,30
6,Draft Beer,50,0,1779017902999,1779017903047,1779017903102,48,103,48
7,White Wine,25,0,1779017903061,1779017903109,1779017903138,48,77,48
8,Margarita,75,0,1779017903121,1779017903146,1779017903221,25,100,25
9,Mojito,75,0,1779017903184,1779017903229,1779017903307,45,123,45
10,Draft Beer,50,0,1779017903229,1779017903314,1779017903369,85,140,85
11,Vodka shot,20,0,1779017903285,1779017903376,1779017903397,91,112,91
12,Draft Beer,50,0,1779017903299,1779017903404,1779017903459,105,160,105
13,Cider,25,0,1779017903368,1779017903465,1779017903492,97,124,97
14,Draft Beer,50,0,1779017903498,1779017903498,1779017903549,0,51,0
15,White Wine,25,0,1779017903506,1779017903555,1779017903580,49,74,49
16,Bloody Mary,70,0,1779017903515,1779017903587,1779017903659,72,144,72
17,Bloody Mary,70,0,1779017903638,1779017903682,1779017903754,44,116,44
18,Draft Beer,50,0,1779017903670,1779017903759,1779017903814,89,144,89
3,B52,200,1,1779017902882,1779017903820,1779017904021,938,1139,938
19,Bloody Mary,70,0,1779017903870,1779017904028,1779017904103,158,233,158
20,Red Wine,25,0,1779017903912,1779017904111,1779017904140,199,228,199
21,Tequila shot,20,0,1779017903955,1779017904148,1779017904173,193,218,193
22,Red Wine,25,0,1779017903989,1779017904179,1779017904206,190,217,190
23,Vodka shot,20,0,1779017904042,1779017904213,1779017904237,171,195,171
24,Beer,25,0,1779017904171,1779017904245,1779017904274,74,103,74
4,Cosmopolitan,65,1,1779017903038,1779017904281,1779017904347,1243,1309,1243
25,Pina Colada,100,0,1779017904329,1779017904355,1779017904460,26,131,26
26,Vodka shot,20,0,1779017904354,1779017904468,1779017904489,114,135,114
27,Red Wine,25,0,1779017904377,1779017904496,1779017904527,119,150,119
28,Draft Beer,50,0,1779017904390,1779017904535,1779017904588,145,198,145
29,Martini,60,0,1779017904471,1779017904595,1779017904660,124,189,124
30,Draft Beer,50,0,1779017904549,1779017904668,1779017904723,119,174,119
31,Cider,25,0,1779017904661,1779017904732,1779017904762,71,101,71
32,B52,200,0,1779017904681,1779017904769,1779017904974,88,293,88
33,Beer,25,0,1779017904913,1779017904982,1779017905009,69,96,69
35,Vodka shot,20,0,1779017904949,1779017905017,1779017905039,68,90,68
34,Margarita,75,0,1779017904949,1779017905046,1779017905124,97,175,97
36,Pina Colada,100,0,1779017905013,1779017905132,1779017905234,119,221,119
5,Cider,25,1,1779017903122,1779017905241,1779017905270,2119,2148,2119
37,Cider,25,0,1779017905253,1779017905277,1779017905305,24,52,24
6,B52,200,1,1779017903206,1779017905311,1779017905516,2105,2310,2105
38,Pina Colada,100,0,1779017905410,1779017905523,1779017905625,113,215,113
39,Mojito,75,0,1779017905460,1779017905633,1779017905711,173,251,173
40,Vodka shot,20,0,1779017905550,1779017905719,1779017905742,169,192,169
41,Tequila shot,20,0,1779017905632,1779017905749,1779017905773,117,141,117
7,Cosmopolitan,65,1,1779017903293,1779017905780,1779017905845,2487,2552,2487
42,Beer,25,0,1779017905822,1779017905853,1779017905882,31,60,31
43,Gin and Tonic,40,0,1779017905887,1779017905890,1779017905935,3,48,3
8,White Wine,25,1,1779017903302,1779017905943,1779017905971,2641,2669,2641
44,Cider,25,0,1779017905965,1779017905979,1779017906005,14,40,14
11,Draft Beer,50,1,1779017903401,1779017906012,1779017906063,2611,2662,2611
9,Red Wine,25,1,1779017903421,1779017906070,1779017906100,2649,2679,2649
10,Gin and Tonic,40,1,1779017903471,1779017906107,1779017906150,2636,2679,2636
45,Red Wine,25,0,1779017906151,1779017906157,1779017906187,6,36,6
12,B52,200,1,1779017903563,1779017906194,1779017906395,2631,2832,2631
46,Cosmopolitan,65,0,1779017906307,1779017906403,1779017906471,96,164,96
13,Mojito,75,1,1779017903592,1779017906478,1779017906555,2886,2963,2886
15,Martini,60,1,1779017903735,1779017906561,1779017906626,2826,2891,2826
16,Beer,25,1,1779017903822,1779017906633,1779017906663,2811,2841,2811
17,Martini,60,1,1779017903909,1779017906670,1779017906735,2761,2826,2761
47,Draft Beer,50,0,1779017906740,1779017906741,1779017906796,1,56,1
18,Mojito,75,1,1779017903920,1779017906804,1779017906884,2884,2964,2884
21,B52,200,1,1779017904177,1779017906892,1779017907096,2715,2919,2715
23,Vodka shot,20,1,1779017904241,1779017907104,1779017907127,2863,2886,2863
22,B52,200,1,1779017904361,1779017907135,1779017907338,2774,2977,2774
48,Bloody Mary,70,0,1779017907305,1779017907345,1779017907419,40,114,40
24,Cider,25,1,1779017904378,1779017907427,1779017907456,3049,3078,3049
26,B52,200,1,1779017904494,1779017907463,1779017907668,2969,3174,2969
25,Red Wine,25,1,1779017904583,1779017907675,1779017907705,3092,3122,3092
28,Margarita,75,1,1779017904693,1779017907712,1779017907788,3019,3095,3019
49,Draft Beer,50,0,1779017907764,1779017907795,1779017907850,31,86,31
29,Cider,25,1,1779017904771,1779017907858,1779017907888,3087,3117,3087
30,Vodka shot,20,1,1779017904828,1779017907895,1779017907920,3067,3092,3067
31,Red Wine,25,1,1779017904867,1779017907928,1779017907955,3061,3088,3061
32,Tequila shot,20,1,1779017904987,1779017907962,1779017907987,2975,3000,2975
35,Martini,60,1,1779017905043,1779017907995,1779017908057,2952,3014,2952
33,Gin and Tonic,40,1,1779017905110,1779017908064,1779017908110,2954,3000,2954
34,Pina Colada,100,1,1779017905210,1779017908116,1779017908221,2906,3011,2906
36,Tequila shot,20,1,1779017905359,1779017908229,1779017908252,2870,2893,2870
37,Gin and Tonic,40,1,1779017905410,1779017908260,1779017908305,2850,2895,2850
38,Pina Colada,100,1,1779017905746,1779017908312,1779017908416,2566,2670,2566
40,Mojito,75,1,1779017905746,1779017908424,1779017908503,2678,2757,2678
41,White Wine,25,1,1779017905777,1779017908511,1779017908541,2734,2764,2734
42,B52,200,1,1779017905985,1779017908548,1779017908752,2563,2767,2563
43,Cider,25,1,1779017906051,1779017908760,1779017908789,2709,2738,2709
44,Draft Beer,50,1,1779017906108,1779017908797,1779017908852,2689,2744,2689
45,Beer,25,1,1779017906340,1779017908859,1779017908890,2519,2550,2519
46,Cider,25,1,1779017906526,1779017908896,1779017908926,2370,2400,2370
1,Cider,25,1,1779017902631,1779017908933,1779017908959,6302,6328,6302
2,Red Wine,25,1,1779017902684,1779017908967,1779017908995,6283,6311,6283
0,Cosmopolitan,65,1,1779017902711,1779017909002,1779017909071,6291,6360,6291
48,Cider,25,1,1779017907574,1779017909079,1779017909109,1505,1535,1505
49,Mojito,75,1,1779017907955,1779017909116,1779017909196,1161,1241,1161
3,Cider,25,1,1779017904034,1779017909204,1779017909231,5170,5197,5170
4,White Wine,25,1,1779017904403,1779017909239,1779017909268,4836,4865,4836
5,Red Wine,25,2,1779017905376,1779017909275,1779017909305,3899,3929,3899
6,Draft Beer,50,2,1779017905529,1779017909312,1779017909364,3783,3835,3783
7,Bloody Mary,70,2,1779017905900,1779017909371,1779017909446,3471,3546,3471
8,White Wine,25,2,1779017906127,1779017909453,1779017909481,3326,3354,3326
11,Vodka shot,20,2,1779017906168,1779017909488,1779017909513,3320,3345,3320
9,Margarita,75,2,1779017906255,1779017909520,1779017909600,3265,3345,3265
10,Cosmopolitan,65,2,1779017906265,1779017909608,1779017909678,3343,3413,3343
12,Mojito,75,2,1779017906408,1779017909686,1779017909765,3278,3357,3278
13,Cosmopolitan,65,2,1779017906670,1779017909772,1779017909842,3102,3172,3102
15,Red Wine,25,2,1779017906739,1779017909850,1779017909877,3111,3138,3111
16,Beer,25,2,1779017906764,1779017909884,1779017909913,3120,3149,3120
17,Beer,25,2,1779017906850,1779017909921,1779017909951,3071,3101,3071
21,Vodka shot,20,2,1779017907109,1779017909957,1779017909979,2848,2870,2848
23,Margarita,75,2,1779017907131,1779017909987,1779017910062,2856,2931,2856
22,Tequila shot,20,2,1779017907351,1779017910070,1779017910095,2719,2744,2719
24,Cider,25,2,1779017907560,1779017910102,1779017910130,2542,2570,2542
26,Draft Beer,50,2,1779017907679,1779017910137,1779017910190,2458,2511,2458
25,Beer,25,2,1779017907858,1779017910198,1779017910228,2340,2370,2340
28,Bloody Mary,70,2,1779017907872,1779017910236,1779017910307,2364,2435,2364
30,White Wine,25,2,1779017907924,1779017910315,1779017910344,2391,2420,2391
32,Red Wine,25,2,1779017907991,1779017910352,1779017910380,2361,2389,2361
29,Pina Colada,100,2,1779017907991,1779017910388,1779017910488,2397,2497,2397
31,Red Wine,25,2,1779017908110,1779017910496,1779017910526,2386,2416,2386
35,Beer,25,2,1779017908172,1779017910534,1779017910562,2362,2390,2362
33,B52,200,2,1779017908221,1779017910571,1779017910776,2350,2555,2350
36,Red Wine,25,2,1779017908256,1779017910783,1779017910813,2527,2557,2527
34,Draft Beer,50,2,1779017908346,1779017910820,1779017910872,2474,2526,2474
37,Cider,25,2,1779017908420,1779017910879,1779017910905,2459,2485,2459
38,Vodka shot,20,2,1779017908540,1779017910912,1779017910934,2372,2394,2372
40,Draft Beer,50,2,1779017908617,1779017910941,1779017910996,2324,2379,2324
41,Draft Beer,50,2,1779017908696,1779017911004,1779017911057,2308,2361,2308
42,Red Wine,25,2,1779017908765,1779017911065,1779017911095,2300,2330,2300
43,White Wine,25,2,1779017908894,1779017911102,1779017911131,2208,2237,2208
44,White Wine,25,2,1779017908955,1779017911138,1779017911167,2183,2212,2183
45,Cosmopolitan,65,2,1779017908995,1779017911174,1779017911241,2179,2246,2179
46,Bloody Mary,70,2,1779017909029,1779017911249,1779017911321,2220,2292,2220
1,Gin and Tonic,40,2,1779017909065,1779017911329,1779017911371,2264,2306,2264
0,Bloody Mary,70,2,1779017909126,1779017911379,1779017911454,2253,2328,2253
48,Red Wine,25,2,1779017909214,1779017911460,1779017911489,2246,2275,2246
49,Vodka shot,20,2,1779017909309,1779017911496,1779017911521,2187,2212,2187
3,Pina Colada,100,2,1779017909337,1779017911527,1779017911632,2190,2295,2190
4,Beer,25,2,1779017909423,1779017911639,1779017911669,2216,2246,2216
5,Pina Colada,100,2,1779017909456,1779017911676,1779017911781,2220,2325,2220
11,Red Wine,25,2,1779017909517,1779017911788,1779017911818,2271,2301,2271
7,Bloody Mary,70,2,1779017909599,1779017911825,1779017911896,2226,2297,2226
8,Gin and Tonic,40,2,1779017909633,1779017911903,1779017911948,2270,2315,2270
9,Bloody Mary,70,2,1779017909686,1779017911955,1779017912030,2269,2344,2269
10,Draft Beer,50,2,1779017909733,1779017912038,1779017912091,2305,2358,2305
12,Gin and Tonic,40,2,1779017909880,1779017912098,1779017912143,2218,2263,2218
13,Cider,25,2,1779017909898,1779017912150,1779017912179,2252,2281,2252
21,Tequila shot,20,2,1779017909983,1779017912186,1779017912206,2203,2223,2203
16,Margarita,75,2,1779017910019,1779017912213,1779017912293,2194,2274,2194
15,Bloody Mary,70,2,1779017910031,1779017912301,1779017912371,2270,2340,2270
17,Beer,25,2,1779017910055,1779017912379,1779017912405,2324,2350,2324
22,Margarita,75,2,1779017910099,1779017912412,1779017912492,2313,2393,2313
23,Red Wine,25,2,1779017910148,1779017912500,1779017912529,2352,2381,2352
24,Beer,25,2,1779017910236,1779017912536,1779017912564,2300,2328,2300
26,Vodka shot,20,2,1779017910296,1779017912570,1779017912595,2274,2299,2274
25,Cider,25,2,1779017910334,1779017912602,1779017912629,2268,2295,2268
28,B52,200,2,1779017910462,1779017912636,1779017912839,2174,2377,2174
30,Martini,60,2,1779017910496,1779017912847,1779017912912,2351,2416,2351
32,Margarita,75,2,1779017910532,1779017912919,1779017912999,2387,2467,2387
35,Draft Beer,50,2,1779017910668,1779017913007,1779017913062,2339,2394,2339
31,Red Wine,25,2,1779017910681,1779017913069,1779017913099,2388,2418,2388
33,B52,200,2,1779017910789,1779017913106,1779017913308,2317,2519,2317
38,Margarita,75,2,1779017910938,1779017913315,1779017913391,2377,2453,2377
37,Martini,60,2,1779017911010,1779017913399,1779017913463,2389,2453,2389
40,Cosmopolitan,65,2,1779017911099,1779017913471,1779017913541,2372,2442,2372
41,Pina Colada,100,2,1779017911162,1779017913549,1779017913650,2387,2488,2387
42,Beer,25,2,1779017911249,1779017913658,1779017913687,2409,2438,2409
43,Beer,25,2,1779017911286,1779017913695,1779017913722,2409,2436,2409
44,Mojito,75,2,1779017911321,1779017913729,1779017913805,2408,2484,2408
1,Cosmopolitan,65,2,1779017911482,1779017913812,1779017913882,2330,2400,2330
49,Bloody Mary,70,2,1779017911525,1779017913889,1779017913960,2364,2435,2364
0,Draft Beer,50,2,1779017911605,1779017913968,1779017914023,2363,2418,2363
4,Beer,25,2,1779017911774,1779017914030,1779017914060,2256,2286,2256
5,Cosmopolitan,65,2,1779017911906,1779017914068,1779017914137,2162,2231,2162
11,Gin and Tonic,40,2,1779017911972,1779017914145,1779017914188,2173,2216,2173
7,Margarita,75,2,1779017912051,1779017914195,1779017914272,2144,2221,2144
8,Vodka shot,20,2,1779017912063,1779017914279,1779017914304,2216,2241,2216
9,Tequila shot,20,2,1779017912185,1779017914311,1779017914335,2126,2150,2126
10,Margarita,75,2,1779017912192,1779017914342,1779017914421,2150,2229,2150
21,Gin and Tonic,40,2,1779017912210,1779017914429,1779017914471,2219,2261,2219
12,Red Wine,25,2,1779017912257,1779017914478,1779017914505,2221,2248,2221
16,B52,200,2,1779017912379,1779017914512,1779017914717,2133,2338,2133
17,Cosmopolitan,65,2,1779017912509,1779017914724,1779017914794,2215,2285,2215
15,White Wine,25,2,1779017912522,1779017914802,1779017914830,2280,2308,2280
22,Draft Beer,50,2,1779017912573,1779017914838,1779017914893,2265,2320,2265
26,Red Wine,25,2,1779017912599,1779017914901,1779017914931,2302,2332,2302
23,Pina Colada,100,2,1779017912684,1779017914938,1779017915043,2254,2359,2254
25,Bloody Mary,70,2,1779017912729,1779017915051,1779017915123,2322,2394,2322
28,Beer,25,2,1779017912852,1779017915131,1779017915161,2279,2309,2279
30,Mojito,75,2,1779017913027,1779017915168,1779017915246,2141,2219,2141
32,Red Wine,25,2,1779017913085,1779017915254,1779017915284,2169,2199,2169
35,White Wine,25,2,1779017913167,1779017915290,1779017915316,2123,2149,2123
31,Beer,25,2,1779017913252,1779017915322,1779017915353,2070,2101,2070
37,Gin and Tonic,40,2,1779017913579,1779017915360,1779017915405,1781,1826,1781
40,Martini,60,2,1779017913596,1779017915412,1779017915477,1816,1881,1816
41,Margarita,75,2,1779017913773,1779017915485,1779017915561,1712,1788,1712
42,B52,200,2,1779017913789,1779017915569,1779017915771,1780,1982,1780
43,Gin and Tonic,40,2,1779017913826,1779017915779,1779017915824,1953,1998,1953
44,Vodka shot,20,2,1779017913920,1779017915831,1779017915856,1911,1936,1911
1,Cosmopolitan,65,2,1779017913937,1779017915863,1779017915929,1926,1992,1926
49,Tequila shot,20,2,1779017914115,1779017915937,1779017915958,1822,1843,1822
0,Bloody Mary,70,2,1779017914128,1779017915965,1779017916037,1837,1909,1837
4,Bloody Mary,70,2,1779017914166,1779017916045,1779017916120,1879,1954,1879
5,Vodka shot,20,2,1779017914193,1779017916138,1779017916163,1945,1970,1945
11,Red Wine,25,2,1779017914303,1779017916170,1779017916198,1867,1895,1867
8,White Wine,25,2,1779017914308,1779017916212,1779017916242,1904,1934,1904
9,Draft Beer,50,2,1779017914339,1779017916248,1779017916304,1909,1965,1909
7,Vodka shot,20,2,1779017914357,1779017916313,1779017916338,1956,1981,1956
10,Gin and Tonic,40,2,1779017914506,1779017916346,1779017916389,1840,1883,1840
21,Beer,25,2,1779017914587,1779017916414,1779017916451,1827,1864,1827
17,Mojito,75,2,1779017914846,1779017916466,1779017916551,1620,1705,1620
15,Red Wine,25,2,1779017914983,1779017916558,1779017916588,1575,1605,1575
26,Cosmopolitan,65,2,1779017915086,1779017916606,1779017916686,1520,1600,1520
25,Martini,60,2,1779017915275,1779017916693,1779017916758,1418,1483,1418
30,Draft Beer,50,2,1779017915360,1779017916765,1779017916820,1405,1460,1405
32,Beer,25,2,1779017915439,1779017916826,1779017916855,1387,1416,1387
31,Draft Beer,50,2,1779017915456,1779017916861,1779017916916,1405,1460,1405
37,Bloody Mary,70,2,1779017915519,1779017916923,1779017916998,1404,1479,1404
40,Mojito,75,2,1779017915588,1779017917005,1779017917081,1417,1493,1417
41,Tequila shot,20,2,1779017915646,1779017917088,1779017917112,1442,1466,1442
42,Tequila shot,20,2,1779017915784,1779017917120,1779017917143,1336,1359,1336
44,Cider,25,2,1779017915860,1779017917150,1779017917180,1290,1320,1290
43,Cosmopolitan,65,2,1779017915939,1779017917187,1779017917255,1248,1316,1248
49,Margarita,75,2,1779017915962,1779017917262,1779017917342,1300,1380,1300
1,Beer,25,2,1779017915984,1779017917349,1779017917379,1365,1395,1365
7,Draft Beer,50,2,1779017916344,1779017917386,1779017917438,1042,1094,1042
11,Tequila shot,20,2,1779017916355,1779017917445,1779017917470,1090,1115,1090
9,Martini,60,2,1779017916410,1779017917478,1779017917539,1068,1129,1068
10,White Wine,25,2,1779017916513,1779017917546,1779017917571,1033,1058,1033
21,B52,200,2,1779017916560,1779017917578,1779017917779,1018,1219,1018
17,Vodka shot,20,2,1779017916679,1779017917787,1779017917812,1108,1133,1108
26,Vodka shot,20,2,1779017916745,1779017917819,1779017917844,1074,1099,1074
15,B52,200,2,1779017916746,1779017917852,1779017918055,1106,1309,1106
25,Bloody Mary,70,2,1779017916868,1779017918063,1779017918138,1195,1270,1195
30,Margarita,75,2,1779017916921,1779017918145,1779017918225,1224,1304,1224
32,Pina Colada,100,2,1779017916957,1779017918233,1779017918338,1276,1381,1276
31,Tequila shot,20,2,1779017917021,1779017918346,1779017918371,1325,1350,1325
41,White Wine,25,2,1779017917116,1779017918378,1779017918406,1262,1290,1262
42,B52,200,2,1779017917147,1779017918412,1779017918613,1265,1466,1265
37,Margarita,75,2,1779017917153,1779017918620,1779017918697,1467,1544,1467
44,Tequila shot,20,2,1779017917284,1779017918705,1779017918730,1421,1446,1421
43,White Wine,25,2,1779017917310,1779017918737,1779017918763,1427,1453,1427
11,Cider,25,2,1779017917474,1779017918770,1779017918800,1296,1326,1296
7,Red Wine,25,2,1779017917540,1779017918807,1779017918835,1267,1295,1267
21,B52,200,2,1779017917791,1779017918843,1779017919046,1052,1255,1052
17,Margarita,75,2,1779017917816,1779017919054,1779017919132,1238,1316,1238
15,Draft Beer,50,2,1779017918068,1779017919140,1779017919195,1072,1127,1072
25,Martini,60,2,1779017918290,1779017919202,1779017919262,912,972,912
30,Gin and Tonic,40,2,1779017918311,1779017919269,1779017919314,958,1003,958
32,Margarita,75,2,1779017918463,1779017919321,1779017919398,858,935,858
44,Vodka shot,20,2,1779017918734,1779017919405,1779017919429,671,695,671
37,Red Wine,25,2,1779017918783,1779017919437,1779017919465,654,682,654
43,Bloody Mary,70,2,1779017918918,1779017919471,1779017919547,553,629,553
0,B52,200,0,1779017969667,1779017969670,1779017969875,3,208,3
1,White Wine,25,0,1779017969667,1779017969903,1779017969933,236,266,236
2,Tequila shot,20,0,1779017969728,1779017969940,1779017969965,212,237,212
3,Vodka shot,20,0,1779017969747,1779017969972,1779017969997,225,250,225
4,Cider,25,0,1779017969791,1779017970005,1779017970035,214,244,214
5,Mojito,75,0,1779017969818,1779017970042,1779017970122,224,304,224
6,Cosmopolitan,65,0,1779017969825,1779017970130,1779017970197,305,372,305
7,Red Wine,25,0,1779017969933,1779017970204,1779017970234,271,301,271
8,Tequila shot,20,0,1779017970000,1779017970241,1779017970266,241,266,241
9,Beer,25,0,1779017970028,1779017970273,1779017970303,245,275,245
10,Vodka shot,20,0,1779017970207,1779017970310,1779017970333,103,126,103
11,Gin and Tonic,40,0,1779017970209,1779017970341,1779017970382,132,173,132
12,Red Wine,25,0,1779017970285,1779017970388,1779017970418,103,133,103
13,Vodka shot,20,0,1779017970309,1779017970426,1779017970451,117,142,117
0,Red Wine,25,1,1779017969888,1779017970459,1779017970488,571,600,571
2,Vodka shot,20,1,1779017969969,1779017970496,1779017970521,527,552,527
3,Draft Beer,50,1,1779017970002,1779017970528,1779017970582,526,580,526
1,Red Wine,25,1,1779017970089,1779017970590,1779017970616,501,527,501
4,Gin and Tonic,40,1,1779017970138,1779017970624,1779017970669,486,531,486
14,Beer,25,0,1779017970673,1779017970676,1779017970703,3,30,3
5,Mojito,75,1,1779017970238,1779017970711,1779017970789,473,551,473
15,Margarita,75,0,1779017970746,1779017970797,1779017970876,51,130,51
16,Mojito,75,0,1779017970851,1779017970884,1779017970963,33,112,33
8,Vodka shot,20,1,1779017970271,1779017970971,1779017970996,700,725,700
10,Mojito,75,1,1779017970337,1779017971004,1779017971080,667,743,667
17,Gin and Tonic,40,0,1779017971040,1779017971088,1779017971131,48,91,48
18,Cosmopolitan,65,0,1779017971067,1779017971140,1779017971207,73,140,73
19,Draft Beer,50,0,1779017971113,1779017971215,1779017971267,102,154,102
20,Draft Beer,50,0,1779017971213,1779017971274,1779017971329,61,116,61
21,B52,200,0,1779017971227,1779017971337,1779017971542,110,315,110
22,Red Wine,25,0,1779017971263,1779017971549,1779017971579,286,316,286
23,White Wine,25,0,1779017971270,1779017971585,1779017971615,315,345,315
24,White Wine,25,0,1779017971512,1779017971622,1779017971652,110,140,110
25,Red Wine,25,0,1779017971519,1779017971659,1779017971689,140,170,140
26,B52,200,0,1779017971554,1779017971695,1779017971900,141,346,141
27,Gin and Tonic,40,0,1779017971586,1779017971908,1779017971953,322,367,322
28,Mojito,75,0,1779017971657,1779017971961,1779017972038,304,381,304
29,Red Wine,25,0,1779017971675,1779017972046,1779017972076,371,401,371
30,Cosmopolitan,65,0,1779017971701,1779017972084,1779017972154,383,453,383
31,Mojito,75,0,1779017971768,1779017972162,1779017972239,394,471,394
32,Tequila shot,20,0,1779017971964,1779017972246,1779017972272,282,308,282
33,Margarita,75,0,1779017971994,1779017972279,1779017972359,285,365,285
34,Vodka shot,20,0,1779017972228,1779017972365,1779017972390,137,162,137
35,Bloody Mary,70,0,1779017972270,1779017972397,1779017972472,127,202,127
36,White Wine,25,0,1779017972422,1779017972479,1779017972505,57,83,57
9,Bloody Mary,70,1,1779017970407,1779017972512,1779017972587,2105,2180,2105
37,Vodka shot,20,0,1779017972539,1779017972595,1779017972618,56,79,56
38,Tequila shot,20,0,1779017972570,1779017972625,1779017972650,55,80,55
39,Bloody Mary,70,0,1779017972581,1779017972656,1779017972729,75,148,75
40,Bloody Mary,70,0,1779017972736,1779017972737,1779017972812,1,76,1
13,White Wine,25,1,1779017970455,1779017972820,1779017972849,2365,2394,2365
14,White Wine,25,1,1779017970805,1779017972857,1779017972887,2052,2082,2052
15,Beer,25,1,1779017970962,1779017972895,1779017972920,1933,1958,1933
16,Cider,25,1,1779017971075,1779017972928,1779017972958,1853,1883,1853
17,Beer,25,1,1779017971245,1779017972966,1779017972996,1721,1751,1721
19,Draft Beer,50,1,1779017971372,1779017973003,1779017973056,1631,1684,1631
41,Vodka shot,20,0,1779017973016,1779017973063,1779017973093,47,77,47
42,Martini,60,0,1779017973031,1779017973102,1779017973171,71,140,71
20,Martini,60,1,1779017971430,1779017973179,1779017973246,1749,1816,1749
21,Cosmopolitan,65,1,1779017971555,1779017973254,1779017973326,1699,1771,1699
43,Draft Beer,50,0,1779017973275,1779017973335,1779017973389,60,114,60
22,Pina Colada,100,1,1779017971734,1779017973397,1779017973506,1663,1772,1663
44,B52,200,0,1779017973502,1779017973515,1779017973725,13,223,13
45,Martini,60,0,1779017973631,1779017973734,1779017973797,103,166,103
46,Mojito,75,0,1779017973641,1779017973804,1779017973889,163,248,163
23,Vodka shot,20,1,1779017971771,1779017973898,1779017973923,2127,2152,2127
26,Tequila shot,20,1,1779017971912,1779017973932,1779017973960,2020,2048,2020
27,Bloody Mary,70,1,1779017972067,1779017973968,1779017974048,1901,1981,1901
47,Margarita,75,0,1779017974022,1779017974057,1779017974141,35,119,35
28,Bloody Mary,70,1,1779017972151,1779017974151,1779017974231,2000,2080,2000
30,Margarita,75,1,1779017972206,1779017974237,1779017974323,2031,2117,2031
29,Mojito,75,1,1779017972229,1779017974330,1779017974410,2101,2181,2101
32,Mojito,75,1,1779017972276,1779017974418,1779017974503,2142,2227,2142
