patron,drink,executionTime,queueLevel,arrivalTime,serviceStartTime,completionTime,waitingTime,turnaroundTime,responseTime
6,Martini,60,0,1779017636047,1779017636082,1779017636144,35,97,35
11,Beer,25,0,1779017635612,1779017636152,1779017636180,540,568,540
7,Cider,25,0,1779017636157,1779017636188,1779017636218,31,61,31
9,Tequila shot,20,0,1779017636193,1779017636228,1779017636250,35,57,35
9,White Wine,25,0,1779017636254,1779017636257,1779017636284,3,30,3
10,Mojito,75,0,1779017636230,1779017636291,1779017636370,61,140,61
11,Draft Beer,50,0,1779017636283,1779017636377,1779017636427,94,144,94
12,Mojito,75,0,1779017635638,1779017636434,1779017636514,796,876,796
9,Tequila shot,20,0,1779017636436,1779017636520,1779017636546,84,110,84
10,Beer,25,0,1779017636486,1779017636552,1779017636582,66,96,66
13,Margarita,75,0,1779017635702,1779017636589,1779017636669,887,967,887
12,Martini,60,0,1779017636629,1779017636676,1779017636741,47,112,47
10,B52,200,0,1779017636688,1779017636749,1779017636954,61,266,61
12,Bloody Mary,70,0,1779017636854,1779017636961,1779017637036,107,182,107
10,Mojito,75,0,1779017636966,1779017637044,1779017637120,78,154,78
14,Pina Colada,100,0,1779017635714,1779017637127,1779017637227,1413,1513,1413
12,Martini,60,0,1779017637188,1779017637235,1779017637300,47,112,47
10,Red Wine,25,0,1779017637235,1779017637308,1779017637338,73,103,73
15,Draft Beer,50,0,1779017635726,1779017637344,1779017637399,1618,1673,1618
14,Pina Colada,100,0,1779017637352,1779017637407,1779017637511,55,159,55
10,Pina Colada,100,0,1779017637491,1779017637518,1779017637620,27,129,27
12,White Wine,25,0,1779017637416,1779017637628,1779017637658,212,242,212
15,Pina Colada,100,0,1779017637502,1779017637665,1779017637771,163,269,163
16,Margarita,75,0,1779017635738,1779017637778,1779017637858,2040,2120,2040
17,B52,200,0,1779017636250,1779017637866,1779017638071,1616,1821,1616
15,Red Wine,25,0,1779017637896,1779017638078,1779017638103,182,207,182
16,Bloody Mary,70,0,1779017637941,1779017638111,1779017638182,170,241,170
17,Mojito,75,0,1779017638083,1779017638189,1779017638265,106,182,106
15,Gin and Tonic,40,0,1779017638259,1779017638272,1779017638318,13,59,13
18,Beer,25,0,1779017636484,1779017638325,1779017638354,1841,1870,1841
16,Mojito,75,0,1779017638337,1779017638361,1779017638437,24,100,24
15,Beer,25,0,1779017638433,1779017638445,1779017638474,12,41,12
17,Bloody Mary,70,0,1779017638378,1779017638481,1779017638553,103,175,103
16,Vodka shot,20,0,1779017638553,1779017638561,1779017638583,8,30,8
15,Martini,60,0,1779017638579,1779017638590,1779017638655,11,76,11
16,Mojito,75,0,1779017638587,1779017638662,1779017638740,75,153,75
17,Tequila shot,20,0,1779017638708,1779017638748,1779017638772,40,64,40
15,Red Wine,25,0,1779017638769,1779017638780,1779017638810,11,41,11
18,Tequila shot,20,0,1779017638458,1779017638822,1779017638847,364,389,364
16,White Wine,25,0,1779017638856,1779017638856,1779017638885,0,29,0
18,Cider,25,0,1779017638853,1779017638893,1779017638919,40,66,40
19,Gin and Tonic,40,0,1779017636742,1779017638927,1779017638972,2185,2230,2185
20,Cosmopolitan,65,0,1779017636828,1779017638980,1779017639049,2152,2221,2152
18,Cider,25,0,1779017639024,1779017639057,1779017639087,33,63,33
19,Bloody Mary,70,0,1779017639088,1779017639095,1779017639170,7,82,7
20,Cosmopolitan,65,0,1779017639103,1779017639177,1779017639243,74,140,74
18,Cosmopolitan,65,0,1779017639193,1779017639251,1779017639320,58,127,58
19,White Wine,25,0,1779017639322,1779017639327,1779017639354,5,32,5
20,B52,200,0,1779017639299,1779017639361,1779017639561,62,262,62
21,Cosmopolitan,65,0,1779017636847,1779017639569,1779017639637,2722,2790,2722
20,Mojito,75,0,1779017639573,1779017639644,1779017639720,71,147,71
22,Cider,25,0,1779017636850,1779017639727,1779017639754,2877,2904,2877
23,Bloody Mary,70,0,1779017637003,1779017639761,1779017639836,2758,2833,2758
20,Vodka shot,20,0,1779017639834,1779017639842,1779017639868,8,34,8
20,Pina Colada,100,0,1779017639872,1779017639875,1779017639980,3,108,3
22,Pina Colada,100,0,1779017639859,1779017639988,1779017640093,129,234,129
23,Vodka shot,20,0,1779017639989,1779017640101,1779017640123,112,134,112
20,White Wine,25,0,1779017640103,1779017640130,1779017640160,27,57,27
23,Vodka shot,20,0,1779017640127,1779017640168,1779017640188,41,61,41
23,Draft Beer,50,0,1779017640192,1779017640196,1779017640250,4,58,4
22,Cosmopolitan,65,0,1779017640218,1779017640257,1779017640327,39,109,39
20,Tequila shot,20,0,1779017640311,1779017640334,1779017640355,23,44,23
23,Cosmopolitan,65,0,1779017640355,1779017640362,1779017640430,7,75,7
22,Beer,25,0,1779017640379,1779017640438,1779017640468,59,89,59
24,B52,200,0,1779017637059,1779017640475,1779017640677,3416,3618,3416
22,Mojito,75,0,1779017640572,1779017640683,1779017640759,111,187,111
24,Tequila shot,20,0,1779017640690,1779017640766,1779017640790,76,100,76
24,Pina Colada,100,0,1779017640795,1779017640797,1779017640899,2,104,2
22,Tequila shot,20,0,1779017640872,1779017640906,1779017640928,34,56,34
22,Margarita,75,0,1779017640932,1779017640935,1779017641015,3,83,3
25,White Wine,25,0,1779017637158,1779017641022,1779017641052,3864,3894,3864
24,Cider,25,0,1779017641024,1779017641060,1779017641087,36,63,36
26,Gin and Tonic,40,0,1779017637185,1779017641094,1779017641140,3909,3955,3909
22,Pina Colada,100,0,1779017641101,1779017641147,1779017641247,46,146,46
25,Margarita,75,0,1779017641203,1779017641255,1779017641335,52,132,52
27,Martini,60,0,1779017637998,1779017641342,1779017641407,3344,3409,3344
28,Cider,25,0,1779017638451,1779017641413,1779017641443,2962,2992,2962
25,Beer,25,0,1779017641420,1779017641450,1779017641480,30,60,30
29,Cider,25,0,1779017638685,1779017641486,1779017641516,2801,2831,2801
27,Draft Beer,50,0,1779017641522,1779017641523,1779017641578,1,56,1
25,Pina Colada,100,0,1779017641584,1779017641584,1779017641689,0,105,0
27,Vodka shot,20,0,1779017641683,1779017641697,1779017641720,14,37,14
27,Beer,25,0,1779017641724,1779017641727,1779017641752,3,28,3
28,Red Wine,25,0,1779017641548,1779017641759,1779017641789,211,241,211
29,Cider,25,0,1779017641622,1779017641799,1779017641828,177,206,177
25,Cider,25,0,1779017641813,1779017641835,1779017641864,22,51,22
27,Beer,25,0,1779017641854,1779017641871,1779017641901,17,47,17
29,Red Wine,25,0,1779017641933,1779017641933,1779017641961,0,28,0
25,Beer,25,0,1779017641966,1779017641968,1779017641998,2,32,2
27,Cosmopolitan,65,0,1779017642003,1779017642005,1779017642073,2,70,2
28,Gin and Tonic,40,0,1779017641943,1779017642081,1779017642125,138,182,138
25,B52,200,0,1779017642103,1779017642132,1779017642337,29,234,29
27,Mojito,75,0,1779017642128,1779017642345,1779017642426,217,298,217
25,Vodka shot,20,0,1779017642350,1779017642433,1779017642458,83,108,83
28,Cider,25,0,1779017642236,1779017642465,1779017642495,229,259,229
29,Tequila shot,20,0,1779017642112,1779017642502,1779017642527,390,415,390
29,B52,200,0,1779017642531,1779017642535,1779017642740,4,209,4
28,Margarita,75,0,1779017642597,1779017642746,1779017642826,149,229,149
0,Draft Beer,50,0,1779017674997,1779017675000,1779017675053,3,56,3
0,Bloody Mary,70,0,1779017675160,1779017675161,1779017675233,1,73,1
1,White Wine,25,0,1779017675301,1779017675301,1779017675331,0,30,0
2,Pina Colada,100,0,1779017675353,1779017675353,1779017675454,0,101,0
0,Pina Colada,100,0,1779017675388,1779017675462,1779017675566,74,178,74
1,Pina Colada,100,0,1779017675487,1779017675578,1779017675678,91,191,91
2,Martini,60,0,1779017675580,1779017675685,1779017675748,105,168,105
0,Vodka shot,20,0,1779017675693,1779017675756,1779017675781,63,88,63
0,B52,200,0,1779017675785,1779017675788,1779017675993,3,208,3
1,Bloody Mary,70,0,1779017675804,1779017676001,1779017676073,197,269,197
0,Beer,25,0,1779017676006,1779017676079,1779017676110,73,104,73
2,Gin and Tonic,40,0,1779017675861,1779017676117,1779017676162,256,301,256
3,White Wine,25,0,1779017675404,1779017676169,1779017676196,765,792,765
4,Bloody Mary,70,0,1779017675898,1779017676202,1779017676277,304,379,304
0,Red Wine,25,0,1779017676212,1779017676284,1779017676314,72,102,72
1,B52,200,0,1779017676229,1779017676322,1779017676526,93,297,93
0,Red Wine,25,0,1779017676470,1779017676533,1779017676558,63,88,63
2,Martini,60,0,1779017676276,1779017676565,1779017676626,289,350,289
3,Mojito,75,0,1779017676351,1779017676632,1779017676713,281,362,281
4,White Wine,25,0,1779017676433,1779017676719,1779017676749,286,316,286
2,Vodka shot,20,0,1779017676741,1779017676756,1779017676781,15,40,15
2,Pina Colada,100,0,1779017676785,1779017676787,1779017676892,2,107,2
3,Pina Colada,100,0,1779017676828,1779017676899,1779017677003,71,175,71
5,Bloody Mary,70,0,1779017675923,1779017677011,1779017677086,1088,1163,1088
6,B52,200,0,1779017676203,1779017677094,1779017677296,891,1093,891
5,Vodka shot,20,0,1779017677241,1779017677304,1779017677329,63,88,63
5,Draft Beer,50,0,1779017677333,1779017677336,1779017677387,3,54,3
6,White Wine,25,0,1779017677309,1779017677395,1779017677425,86,116,86
7,Bloody Mary,70,0,1779017676246,1779017677433,1779017677503,1187,1257,1187
5,Pina Colada,100,0,1779017677493,1779017677511,1779017677613,18,120,18
6,Pina Colada,100,0,1779017677578,1779017677621,1779017677726,43,148,43
7,Margarita,75,0,1779017677659,1779017677734,1779017677813,75,154,75
8,B52,200,0,1779017676259,1779017677820,1779017678020,1561,1761,1561
7,Tequila shot,20,0,1779017677898,1779017678028,1779017678052,130,154,130
7,Mojito,75,0,1779017678057,1779017678060,1779017678137,3,80,3
9,Cider,25,0,1779017676327,1779017678144,1779017678174,1817,1847,1817
10,Red Wine,25,0,1779017676382,1779017678182,1779017678212,1800,1830,1800
11,Beer,25,0,1779017676450,1779017678219,1779017678244,1769,1794,1769
12,Mojito,75,0,1779017676507,1779017678251,1779017678327,1744,1820,1744
7,White Wine,25,0,1779017678252,1779017678333,1779017678362,81,110,81
10,Red Wine,25,0,1779017678366,1779017678369,1779017678399,3,33,3
11,Draft Beer,50,0,1779017678347,1779017678406,1779017678459,59,112,59
12,Vodka shot,20,0,1779017678442,1779017678466,1779017678487,24,45,24
12,Tequila shot,20,0,1779017678491,1779017678494,1779017678517,3,26,3
7,Pina Colada,100,0,1779017678518,1779017678525,1779017678630,7,112,7
10,Mojito,75,0,1779017678554,1779017678637,1779017678713,83,159,83
11,Pina Colada,100,0,1779017678565,1779017678720,1779017678824,155,259,155
7,Tequila shot,20,0,1779017678764,1779017678831,1779017678856,67,92,67
12,Draft Beer,50,0,1779017678522,1779017678863,1779017678919,341,397,341
13,White Wine,25,0,1779017676534,1779017678926,1779017678957,2392,2423,2392
11,Pina Colada,100,0,1779017678949,1779017678964,1779017679069,15,120,15
14,Bloody Mary,70,0,1779017676548,1779017679077,1779017679150,2529,2602,2529
13,Pina Colada,100,0,1779017679111,1779017679158,1779017679261,47,150,47
11,Cosmopolitan,65,0,1779017679195,1779017679269,1779017679339,74,144,74
14,Cosmopolitan,65,0,1779017679306,1779017679347,1779017679414,41,108,41
11,B52,200,0,1779017679394,1779017679422,1779017679627,28,233,28
13,Cider,25,0,1779017679386,1779017679635,1779017679661,249,275,249
11,Margarita,75,0,1779017679640,1779017679669,1779017679745,29,105,29
15,Bloody Mary,70,0,1779017676878,1779017679753,1779017679828,2875,2950,2875
11,Red Wine,25,0,1779017679826,1779017679835,1779017679862,9,36,9
13,Red Wine,25,0,1779017679765,1779017679869,1779017679899,104,134,104
16,Red Wine,25,0,1779017676939,1779017679907,1779017679936,2968,2997,2968
17,Vodka shot,20,0,1779017676964,1779017679943,1779017679967,2979,3003,2979
17,Red Wine,25,0,1779017679971,1779017679975,1779017680003,4,32,4
15,Margarita,75,0,1779017679983,1779017680011,1779017680089,28,106,28
13,Pina Colada,100,0,1779017680054,1779017680097,1779017680197,43,143,43
15,Bloody Mary,70,0,1779017680173,1779017680204,1779017680280,31,107,31
16,Beer,25,0,1779017680089,1779017680287,1779017680317,198,228,198
13,Martini,60,0,1779017680321,1779017680323,1779017680387,2,66,2
18,Martini,60,0,1779017676992,1779017680394,1779017680458,3402,3466,3402
15,Bloody Mary,70,0,1779017680435,1779017680465,1779017680537,30,102,30
13,Cider,25,0,1779017680502,1779017680544,1779017680573,42,71,42
16,B52,200,0,1779017680421,1779017680580,1779017680782,159,361,159
13,Mojito,75,0,1779017680679,1779017680789,1779017680869,110,190,110
15,Red Wine,25,0,1779017680692,1779017680877,1779017680903,185,211,185
16,Beer,25,0,1779017680795,1779017680912,1779017680938,117,143,117
18,Bloody Mary,70,0,1779017680573,1779017680945,1779017681020,372,447,372
19,Mojito,75,0,1779017677028,1779017681028,1779017681108,4000,4080,4000
16,Cider,25,0,1779017681043,1779017681115,1779017681142,72,99,72
20,Red Wine,25,0,1779017677039,1779017681150,1779017681177,4111,4138,4111
21,Cider,25,0,1779017677117,1779017681185,1779017681214,4068,4097,4068
19,Red Wine,25,0,1779017681222,1779017681222,1779017681248,0,26,0
22,White Wine,25,0,1779017677142,1779017681256,1779017681284,4114,4142,4114
23,Martini,60,0,1779017677200,1779017681291,1779017681354,4091,4154,4091
20,Pina Colada,100,0,1779017681333,1779017681361,1779017681466,28,133,28
21,Draft Beer,50,0,1779017681319,1779017681472,1779017681527,153,208,153
22,Cosmopolitan,65,0,1779017681437,1779017681534,1779017681604,97,167,97
20,Pina Colada,100,0,1779017681591,1779017681611,1779017681716,20,125,20
22,Mojito,75,0,1779017681657,1779017681723,1779017681803,66,146,66
23,B52,200,0,1779017681469,1779017681811,1779017682012,342,543,342
22,White Wine,25,0,1779017681918,1779017682020,1779017682046,102,128,102
23,Margarita,75,0,1779017682024,1779017682054,1779017682131,30,107,30
24,Gin and Tonic,40,0,1779017677469,1779017682138,1779017682180,4669,4711,4669
25,Margarita,75,0,1779017677588,1779017682187,1779017682267,4599,4679,4599
22,White Wine,25,0,1779017682202,1779017682274,1779017682303,72,101,72
23,Martini,60,0,1779017682217,1779017682311,1779017682376,94,159,94
24,Draft Beer,50,0,1779017682295,1779017682382,1779017682436,87,141,87
25,Vodka shot,20,0,1779017682353,1779017682443,1779017682465,90,112,90
22,Draft Beer,50,0,1779017682458,1779017682472,1779017682528,14,70,14
23,Beer,25,0,1779017682487,1779017682535,1779017682563,48,76,48
24,Margarita,75,0,1779017682541,1779017682571,1779017682651,30,110,30
25,Cider,25,0,1779017682469,1779017682658,1779017682685,189,216,189
23,Cosmopolitan,65,0,1779017682665,1779017682692,1779017682762,27,97,27
24,Cosmopolitan,65,0,1779017682736,1779017682769,1779017682839,33,103,33
25,Pina Colada,100,0,1779017682791,1779017682846,1779017682947,55,156,55
24,White Wine,25,0,1779017682895,1779017682954,1779017682984,59,89,59
26,Vodka shot,20,0,1779017677739,1779017682990,1779017683011,5251,5272,5251
26,B52,200,0,1779017683015,1779017683018,1779017683220,3,205,3
24,Beer,25,0,1779017683138,1779017683227,1779017683257,89,119,89
25,Mojito,75,0,1779017683072,1779017683264,1779017683344,192,272,192
26,Pina Colada,100,0,1779017683232,1779017683352,1779017683454,120,222,120
24,Martini,60,0,1779017683361,1779017683461,1779017683523,100,162,100
27,Martini,60,0,1779017677948,1779017683531,1779017683592,5583,5644,5583
26,Bloody Mary,70,0,1779017683574,1779017683600,1779017683673,26,99,26
24,Pina Colada,100,0,1779017683636,1779017683680,1779017683782,44,146,44
27,Martini,60,0,1779017683703,1779017683789,1779017683853,86,150,86
26,Mojito,75,0,1779017683823,1779017683860,1779017683939,37,116,37
28,White Wine,25,0,1779017678518,1779017683946,1779017683972,5428,5454,5428
29,Bloody Mary,70,0,1779017679030,1779017683979,1779017684054,4949,5024,4949
28,Beer,25,0,1779017684124,1779017684124,1779017684153,0,29,0
28,Pina Colada,100,0,1779017684254,1779017684255,1779017684360,1,106,1
28,Margarita,75,0,1779017684484,1779017684484,1779017684563,0,79,0
28,Martini,60,0,1779017684649,1779017684649,1779017684714,0,65,0
28,Gin and Tonic,40,0,1779017684830,1779017684830,1779017684870,0,40,0
28,White Wine,25,0,1779017684986,1779017684986,1779017685016,0,30,0
0,White Wine,25,0,1779017718578,1779017718580,1779017718610,2,32,2
1,Cosmopolitan,65,0,1779017718665,1779017718665,1779017718735,0,70,0
2,Beer,25,0,1779017718714,1779017718741,1779017718770,27,56,27
0,Margarita,75,0,1779017718766,1779017718777,1779017718857,11,91,11
1,Martini,60,0,1779017718788,1779017718865,1779017718931,77,143,77
2,Martini,60,0,1779017718876,1779017718938,1779017719004,62,128,62
0,Margarita,75,0,1779017718943,1779017719012,1779017719092,69,149,69
1,Martini,60,0,1779017719046,1779017719100,1779017719161,54,115,54
2,Bloody Mary,70,0,1779017719120,1779017719169,1779017719244,49,124,49
0,Mojito,75,0,1779017719176,1779017719251,1779017719331,75,155,75
1,Margarita,75,0,1779017719277,1779017719338,1779017719419,61,142,61
2,Martini,60,0,1779017719395,1779017719426,1779017719488,31,93,31
0,Mojito,75,0,1779017719445,1779017719495,1779017719572,50,127,50
1,Gin and Tonic,40,0,1779017719502,1779017719580,1779017719624,78,122,78
2,Cosmopolitan,65,0,1779017719603,1779017719632,1779017719702,29,99,29
3,Mojito,75,0,1779017719142,1779017719709,1779017719789,567,647,567
1,Bloody Mary,70,0,1779017719737,1779017719797,1779017719872,60,135,60
4,Draft Beer,50,0,1779017719295,1779017719880,1779017719935,585,640,585
3,B52,200,0,1779017719904,1779017719943,1779017720144,39,240,39
1,Martini,60,0,1779017720024,1779017720152,1779017720216,128,192,128
3,Gin and Tonic,40,0,1779017720157,1779017720224,1779017720269,67,112,67
4,Red Wine,25,0,1779017720037,1779017720276,1779017720304,239,267,239
5,Cosmopolitan,65,0,1779017719539,1779017720311,1779017720378,772,839,772
3,B52,200,0,1779017720384,1779017720385,1779017720587,1,203,1
4,White Wine,25,0,1779017720459,1779017720594,1779017720624,135,165,135
5,Red Wine,25,0,1779017720430,1779017720631,1779017720662,201,232,201
6,Red Wine,25,0,1779017719545,1779017720668,1779017720696,1123,1151,1123
7,Draft Beer,50,0,1779017719951,1779017720704,1779017720756,753,805,753
8,Martini,60,0,1779017720058,1779017720763,1779017720828,705,770,705
4,Mojito,75,0,1779017720778,1779017720836,1779017720915,58,137,58
5,Cider,25,0,1779017720817,1779017720922,1779017720953,105,136,105
6,White Wine,25,0,1779017720852,1779017720960,1779017720989,108,137,108
7,Draft Beer,50,0,1779017720861,1779017720997,1779017721048,136,187,136
8,Beer,25,0,1779017720943,1779017721056,1779017721086,113,143,113
5,White Wine,25,0,1779017721056,1779017721093,1779017721123,37,67,37
9,Mojito,75,0,1779017720153,1779017721130,1779017721211,977,1058,977
6,Martini,60,0,1779017721143,1779017721218,1779017721281,75,138,75
7,Red Wine,25,0,1779017721149,1779017721287,1779017721317,138,168,138
8,Martini,60,0,1779017721191,1779017721324,1779017721390,133,199,133
6,Pina Colada,100,0,1779017721396,1779017721396,1779017721502,0,106,0
7,Tequila shot,20,0,1779017721471,1779017721508,1779017721533,37,62,37
7,Red Wine,25,0,1779017721537,1779017721539,1779017721569,2,32,2
8,B52,200,0,1779017721505,1779017721576,1779017721781,71,276,71
6,Pina Colada,100,0,1779017721627,1779017721787,1779017721892,160,265,160
7,Draft Beer,50,0,1779017721725,1779017721900,1779017721954,175,229,175
8,Red Wine,25,0,1779017721794,1779017721961,1779017721991,167,197,167
9,Beer,25,0,1779017721325,1779017721999,1779017722029,674,704,674
6,Vodka shot,20,0,1779017722013,1779017722036,1779017722061,23,48,23
6,Gin and Tonic,40,0,1779017722065,1779017722068,1779017722112,3,47,3
7,Red Wine,25,0,1779017722059,1779017722120,1779017722145,61,86,61
8,Martini,60,0,1779017722146,1779017722153,1779017722215,7,69,7
9,Cider,25,0,1779017722131,1779017722222,1779017722252,91,121,91
10,Beer,25,0,1779017720226,1779017722259,1779017722287,2033,2061,2033
11,Cider,25,0,1779017720226,1779017722294,1779017722325,2068,2099,2068
7,Vodka shot,20,0,1779017722297,1779017722332,1779017722354,35,57,35
8,Vodka shot,20,0,1779017722329,1779017722361,1779017722386,32,57,32
8,Mojito,75,0,1779017722390,1779017722393,1779017722470,3,80,3
10,Vodka shot,20,0,1779017722393,1779017722478,1779017722503,85,110,85
10,Martini,60,0,1779017722507,1779017722510,1779017722573,3,66,3
11,Pina Colada,100,0,1779017722430,1779017722580,1779017722686,150,256,150
10,Margarita,75,0,1779017722687,1779017722694,1779017722770,7,83,7
12,Martini,60,0,1779017720238,1779017722777,1779017722838,2539,2600,2539
11,Mojito,75,0,1779017722811,1779017722845,1779017722920,34,109,34
10,Gin and Tonic,40,0,1779017722855,1779017722927,1779017722971,72,116,72
13,Bloody Mary,70,0,1779017720274,1779017722978,1779017723053,2704,2779,2704
11,Martini,60,0,1779017723033,1779017723060,1779017723123,27,90,27
10,Margarita,75,0,1779017723087,1779017723130,1779017723207,43,120,43
13,Draft Beer,50,0,1779017723203,1779017723214,1779017723267,11,64,11
11,Red Wine,25,0,1779017723238,1779017723274,1779017723304,36,66,36
10,Pina Colada,100,0,1779017723291,1779017723311,1779017723416,20,125,20
14,Gin and Tonic,40,0,1779017720435,1779017723424,1779017723466,2989,3031,2989
15,Vodka shot,20,0,1779017720571,1779017723472,1779017723497,2901,2926,2901
15,Cider,25,0,1779017723501,1779017723505,1779017723535,4,34,4
16,Beer,25,0,1779017720648,1779017723542,1779017723571,2894,2923,2894
14,Martini,60,0,1779017723577,1779017723580,1779017723645,3,68,3
15,Pina Colada,100,0,1779017723637,1779017723652,1779017723758,15,121,15
14,Martini,60,0,1779017723758,1779017723765,1779017723826,7,68,7
16,White Wine,25,0,1779017723679,1779017723833,1779017723861,154,182,154
17,Bloody Mary,70,0,1779017720684,1779017723868,1779017723941,3184,3257,3184
15,Cosmopolitan,65,0,1779017723883,1779017723949,1779017724019,66,136,66
16,White Wine,25,0,1779017724017,1779017724026,1779017724056,9,39,9
18,B52,200,0,1779017720684,1779017724064,1779017724269,3380,3585,3380
15,Cider,25,0,1779017724072,1779017724275,1779017724304,203,232,203
16,Martini,60,0,1779017724207,1779017724311,1779017724376,104,169,104
18,B52,200,0,1779017724282,1779017724383,1779017724586,101,304,101
16,Beer,25,0,1779017724487,1779017724594,1779017724624,107,137,107
18,B52,200,0,1779017724598,1779017724631,1779017724836,33,238,33
16,Bloody Mary,70,0,1779017724729,1779017724843,1779017724916,114,187,114
18,Red Wine,25,0,1779017724848,1779017724923,1779017724951,75,103,75
19,Margarita,75,0,1779017720739,1779017724958,1779017725037,4219,4298,4219
20,Pina Colada,100,0,1779017720794,1779017725045,1779017725150,4251,4356,4251
16,Draft Beer,50,0,1779017725071,1779017725158,1779017725212,87,141,87
18,Beer,25,0,1779017725105,1779017725220,1779017725248,115,143,115
19,Tequila shot,20,0,1779017725123,1779017725256,1779017725281,133,158,133
19,Mojito,75,0,1779017725285,1779017725287,1779017725367,2,82,2
16,Bloody Mary,70,0,1779017725315,1779017725374,1779017725449,59,134,59
18,Cosmopolitan,65,0,1779017725353,1779017725457,1779017725527,104,174,104
19,Pina Colada,100,0,1779017725479,1779017725534,1779017725636,55,157,55
20,Red Wine,25,0,1779017725275,1779017725643,1779017725673,368,398,368
21,Bloody Mary,70,0,1779017720998,1779017725681,1779017725756,4683,4758,4683
22,Red Wine,25,0,1779017721198,1779017725763,1779017725793,4565,4595,4565
23,Pina Colada,100,0,1779017721356,1779017725801,1779017725906,4445,4550,4445
20,Mojito,75,0,1779017725828,1779017725913,1779017725992,85,164,85
21,Tequila shot,20,0,1779017725909,1779017726000,1779017726024,91,115,91
22,Martini,60,0,1779017725948,1779017726031,1779017726097,83,149,83
20,Vodka shot,20,0,1779017726106,1779017726106,1779017726128,0,22,0
20,White Wine,25,0,1779017726132,1779017726135,1779017726163,3,31,3
23,White Wine,25,0,1779017726030,1779017726170,1779017726200,140,170,140
24,Gin and Tonic,40,0,1779017721852,1779017726207,1779017726252,4355,4400,4355
22,Tequila shot,20,0,1779017726212,1779017726259,1779017726283,47,71,47
22,Mojito,75,0,1779017726287,1779017726290,1779017726370,3,83,3
20,Cider,25,0,1779017726318,1779017726377,1779017726407,59,89,59
24,Vodka shot,20,0,1779017726367,1779017726413,1779017726438,46,71,46
24,Red Wine,25,0,1779017726442,1779017726445,1779017726470,3,28,3
25,Draft Beer,50,0,1779017721879,1779017726477,1779017726530,4598,4651,4598
20,Pina Colada,100,0,1779017726512,1779017726537,1779017726637,25,125,25
22,Martini,60,0,1779017726485,1779017726644,1779017726705,159,220,159
24,Vodka shot,20,0,1779017726621,1779017726713,1779017726737,92,116,92
24,Martini,60,0,1779017726741,1779017726744,1779017726805,3,64,3
25,Beer,25,0,1779017726632,1779017726812,1779017726840,180,208,180
26,Mojito,75,0,1779017721999,1779017726847,1779017726926,4848,4927,4848
24,Cider,25,0,1779017726921,1779017726934,1779017726962,13,41,13
25,Draft Beer,50,0,1779017726947,1779017726969,1779017727021,22,74,22
27,Cider,25,0,1779017722216,1779017727029,1779017727059,4813,4843,4813
26,Pina Colada,100,0,1779017727040,1779017727067,1779017727172,27,132,27
24,Bloody Mary,70,0,1779017727067,1779017727179,1779017727252,112,185,112
25,Gin and Tonic,40,0,1779017727124,1779017727259,1779017727300,135,176,135
26,Vodka shot,20,0,1779017727298,1779017727307,1779017727329,9,31,9
27,B52,200,0,1779017727165,1779017727337,1779017727540,172,375,172
25,Red Wine,25,0,1779017727412,1779017727548,1779017727578,136,166,136
27,B52,200,0,1779017727553,1779017727586,1779017727789,33,236,33
25,Mojito,75,0,1779017727731,1779017727797,1779017727875,66,144,66
27,Draft Beer,50,0,1779017727802,1779017727882,1779017727936,80,134,80
28,Gin and Tonic,40,0,1779017722223,1779017727944,1779017727986,5721,5763,5721
25,B52,200,0,1779017727988,1779017727993,1779017728197,5,209,5
27,Gin and Tonic,40,0,1779017728042,1779017728204,1779017728248,162,206,162
25,Red Wine,25,0,1779017728210,1779017728255,1779017728284,45,74,45
28,Martini,60,0,1779017728101,1779017728291,1779017728352,190,251,190
29,Gin and Tonic,40,0,1779017722437,1779017728359,1779017728404,5922,5967,5922
27,Red Wine,25,0,1779017728361,1779017728411,1779017728441,50,80,50
28,Cosmopolitan,65,0,1779017728466,1779017728466,1779017728536,0,70,0
29,Beer,25,0,1779017728516,1779017728543,1779017728570,27,54,27
28,Cider,25,0,1779017728591,1779017728591,1779017728620,0,29,0
27,White Wine,25,0,1779017728596,1779017728627,1779017728658,31,62,31
29,Martini,60,0,1779017728676,1779017728676,1779017728741,0,65,0
27,B52,200,0,1779017728809,1779017728809,1779017729014,0,205,0
0,Gin and Tonic,40,0,1779017760059,1779017760062,1779017760107,3,48,3
0,Beer,25,0,1779017760220,1779017760220,1779017760248,0,28,0
0,Pina Colada,100,0,1779017760353,1779017760354,1779017760458,1,105,1
0,Mojito,75,0,1779017760581,1779017760581,1779017760658,0,77,0
1,Bloody Mary,70,0,1779017760629,1779017760665,1779017760740,36,111,36
2,White Wine,25,0,1779017760691,1779017760748,1779017760779,57,88,57
0,B52,200,0,1779017760772,1779017760785,1779017760991,13,219,13
1,Bloody Mary,70,0,1779017760896,1779017760998,1779017761070,102,174,102
2,Draft Beer,50,0,1779017760934,1779017761078,1779017761133,144,199,144
3,Bloody Mary,70,0,1779017760836,1779017761141,1779017761212,305,376,305
4,B52,200,0,1779017760863,1779017761219,1779017761421,356,558,356
1,White Wine,25,0,1779017761222,1779017761427,1779017761457,205,235,205
2,Margarita,75,0,1779017761237,1779017761464,1779017761544,227,307,227
3,Cider,25,0,1779017761365,1779017761551,1779017761581,186,216,186
5,Draft Beer,50,0,1779017761137,1779017761587,1779017761638,450,501,450
